Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
456,1,55,6.68,80.05,25.81,93.39,7.86,16.36,90.91,72.73,58.18,21.82,10.91,1.82,3.64,3.64,0,1.82,10.91,14.55,3.64,5.45,7.27,10.91,3.64,9.09,1.82,18.18,12.73,5.45,3.64,3.64,0,0,16.36,0,16.36,0,5.45,3.64,1.82,1.82,3.64,0,5.45,5.45,0,1.82,1.82,0,0,0,0,0,9.09,1.82,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,9.09,7.27,0,0,3.64,1.82,1.82,0,9.09,3.64,3.64,0,1.82,0,1.82,0,0,29.09,5.45,5.45,5.45,0,1.82,10.91
457,1,74,77.13,77.82,5.81,39.97,8.22,22.97,86.49,74.32,52.7,10.81,8.11,1.35,2.7,2.7,0,1.35,2.7,16.22,12.16,2.7,12.16,10.81,5.41,4.05,0,20.27,9.46,5.41,4.05,2.7,1.35,0,16.22,0,16.22,2.7,2.7,2.7,2.7,0,4.05,0,1.35,1.35,0,0,0,0,0,0,0,0,9.46,4.05,0,1.35,0,0,2.7,6.76,0,0,0,0,0,0,0,0,1.35,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,2.7,0,0,0,0,5.41,6.76,1.35,0,1.35,4.05,0,0,2.7,1.35,5.41,2.7,1.35,1.35,0,0,0,22.97,12.16,2.7,0,0,2.7,5.41
458,1,4,1,40.06,1,20.23,4,0,75,75,75,25,0,0,0,0,0,0,25,25,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,25,0,0,0
459,1,69,17.31,57.35,44.75,41.62,11.5,15.94,82.61,66.67,50.72,13.04,7.25,1.45,1.45,4.35,0,0,5.8,13.04,5.8,4.35,5.8,10.14,11.59,4.35,1.45,13.04,8.7,5.8,1.45,1.45,0,0,14.49,0,14.49,4.35,2.9,1.45,2.9,0,5.8,0,1.45,1.45,0,0,0,0,0,0,0,0,10.14,4.35,2.9,0,0,0,2.9,5.8,0,0,0,0,0,0,0,0,1.45,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,5.8,5.8,0,0,2.9,2.9,0,0,4.35,4.35,4.35,0,1.45,1.45,0,0,0,21.74,4.35,2.9,4.35,0,0,10.14
460,1,5,89.52,99,1,99,5,40,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,40,40,0,20,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60
461,1,11,6.68,1,95.15,20.23,11,9.09,81.82,63.64,54.55,0,0,0,0,0,0,0,0,0,0,9.09,9.09,9.09,18.18,18.18,0,9.09,9.09,0,0,0,0,0,18.18,0,18.18,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,9.09,9.09,0,9.09,0,0,0,0,0,0,18.18,0,0,0,0,0,18.18
462,1,31,77.83,95.44,17.19,70.91,10.33,3.23,83.87,67.74,61.29,16.13,9.68,0,0,9.68,0,0,6.45,19.35,12.9,0,16.13,9.68,3.23,3.23,3.23,12.9,3.23,0,6.45,0,0,6.45,6.45,0,6.45,0,0,3.23,0,0,3.23,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,3.23,3.23,3.23,0,0,0,9.68,0,0,0,0,0,0,0,0,6.45,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,9.68,3.23,3.23,6.45,0,0,0,3.23,0,3.23,0,0,0,0,0,0,25.81,9.68,9.68,0,0,0,6.45
463,1,18,33.38,72.07,77.17,93.93,18,27.78,72.22,55.56,38.89,11.11,11.11,5.56,5.56,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,22.22,0,0,16.67,5.56,0,11.11,16.67,5.56,11.11,5.56,0,0,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,5.56,5.56,0,0,5.56,5.56,5.56,0,0,22.22,5.56,5.56,0,0,0,11.11
464,1,38,9.05,1,52.19,2.53,12.67,10.53,86.84,68.42,60.53,18.42,10.53,5.26,2.63,0,0,2.63,7.89,21.05,7.89,5.26,10.53,10.53,2.63,10.53,10.53,10.53,5.26,5.26,5.26,2.63,2.63,2.63,23.68,0,23.68,2.63,0,2.63,2.63,0,13.16,5.26,7.89,2.63,5.26,2.63,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,2.63,2.63,0,0,0,0,0,2.63,0,5.26,7.89,0,0,0,0,0,0,26.32,7.89,5.26,0,0,5.26,7.89
465,1,15,10.19,10.48,19.26,1,7.5,13.33,93.33,73.33,53.33,20,6.67,6.67,0,0,0,0,13.33,13.33,0,0,13.33,6.67,13.33,6.67,0,26.67,0,6.67,0,0,0,0,20,0,20,0,0,6.67,0,0,0,0,20,6.67,13.33,6.67,6.67,0,0,0,0,0,20,20,0,13.33,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,6.67,0,6.67,0,0,0,0,0,0,40,0,0,0,6.67,6.67,26.67
466,1,6,10.19,99,99,99,6,33.33,83.33,66.67,33.33,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,33.33,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,66.67
467,1,24,5.64,1.71,99,83,12,29.17,91.67,66.67,50,8.33,8.33,0,0,4.17,0,4.17,0,0,0,0,8.33,8.33,8.33,12.5,8.33,16.67,4.17,4.17,0,0,0,0,25,0,25,4.17,0,4.17,8.33,0,16.67,0,4.17,4.17,0,4.17,4.17,0,0,0,0,0,12.5,4.17,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.33,0,4.17,8.33,0,0,0,20.83,0,0,0,4.17,0,4.17,0,0,37.5,8.33,8.33,4.17,0,0,16.67
468,1,31,97.63,76.43,35.88,20.23,15.5,9.68,77.42,61.29,41.94,9.68,9.68,3.23,0,3.23,3.23,0,0,16.13,9.68,3.23,16.13,3.23,0,3.23,0,16.13,0,9.68,0,0,0,0,3.23,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.58,16.13,0,0,0,0,16.13,6.45,0,0,3.23,0,9.68,0,0,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,6.45,0,0,0,9.68,3.23,0,3.23,3.23,3.23,0,0,0,29.03,6.45,9.68,0,0,9.68,3.23
469,1,11,20.83,99,99,20.23,11,18.18,81.82,81.82,45.45,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,0,0,18.18,9.09,0,0,27.27,18.18,27.27,0,0,0,0,18.18,0,18.18,18.18,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0
470,1,41,41.16,80.24,59.99,3.01,41,17.07,82.93,70.73,56.1,12.2,7.32,2.44,0,4.88,0,0,4.88,7.32,2.44,2.44,21.95,7.32,12.2,12.2,0,9.76,9.76,4.88,4.88,0,0,4.88,9.76,0,9.76,4.88,2.44,2.44,0,2.44,0,0,12.2,4.88,7.32,2.44,0,2.44,0,2.44,0,0,7.32,2.44,0,0,2.44,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,9.76,0,0,9.76,0,0,0,4.88,0,4.88,0,0,0,0,0,0,9.76,0,2.44,0,0,2.44,4.88
471,1,37,42.89,83.39,1.07,62.77,18.5,10.81,81.08,62.16,59.46,21.62,16.22,5.41,0,2.7,0,8.11,5.41,13.51,8.11,0,13.51,10.81,2.7,5.41,0,13.51,0,0,0,0,0,0,13.51,0,13.51,2.7,0,5.41,5.41,0,0,0,2.7,2.7,0,2.7,2.7,0,0,0,0,0,24.32,13.51,0,0,0,0,10.81,10.81,0,0,0,0,5.41,0,0,5.41,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,2.7,0,0,0,0,0,5.41,2.7,0,0,0,0,0,21.62,0,0,2.7,0,5.41,13.51
472,1,12,49.68,1,89.39,20.23,12,16.67,100,75,50,16.67,8.33,8.33,0,0,0,0,8.33,8.33,8.33,16.67,8.33,8.33,0,8.33,0,25,0,8.33,0,0,0,0,33.33,0,33.33,8.33,8.33,8.33,16.67,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0
473,1,69,64.68,8.97,95.6,95.08,11.5,13.04,97.1,73.91,55.07,7.25,4.35,1.45,1.45,0,0,1.45,2.9,11.59,5.8,1.45,15.94,17.39,0,5.8,2.9,23.19,11.59,5.8,7.25,1.45,5.8,0,21.74,0,21.74,1.45,1.45,4.35,7.25,0,8.7,0,8.7,7.25,1.45,0,0,0,0,0,0,0,5.8,1.45,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,5.8,1.45,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,1.45,2.9,0,0,0,0,0,1.45,10.14,4.35,1.45,0,2.9,0,0,0,17.39,0,2.9,5.8,0,0,0,0,0,20.29,8.7,1.45,2.9,0,2.9,4.35
474,1,3,10.19,40.06,99,20.23,3,0,100,66.67,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,33.33,0,0,0,0,33.33,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0
475,1,4,1,1,89.39,99,4,0,100,100,50,25,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,25,50,0,0,0,0,0,25,0,25,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,25,0
476,1,16,78.28,75.49,89.39,20.23,8,31.25,93.75,68.75,56.25,18.75,12.5,6.25,6.25,0,0,0,6.25,12.5,12.5,6.25,12.5,12.5,0,0,0,12.5,12.5,0,6.25,6.25,0,0,25,0,25,12.5,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,6.25,6.25,12.5,6.25,0,0,0,0,0,0,25,12.5,0,0,0,12.5,0
477,1,36,79.79,72.07,77.17,64,18,13.89,86.11,66.67,38.89,8.33,5.56,0,5.56,0,0,0,2.78,5.56,2.78,13.89,16.67,5.56,2.78,8.33,0,16.67,5.56,16.67,5.56,5.56,0,0,8.33,0,8.33,0,0,2.78,0,0,5.56,0,2.78,2.78,0,2.78,2.78,0,0,0,0,0,11.11,5.56,0,0,0,0,2.78,5.56,0,0,0,0,0,0,0,0,2.78,0,0,2.78,0,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,8.33,2.78,0,2.78,2.78,0,2.78,16.67,0,0,0,0,0,0,0,0,30.56,0,0,2.78,0,2.78,25
478,1,9,33.38,99,99,20.23,4.5,0,77.78,66.67,55.56,22.22,22.22,0,22.22,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,22.22,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,11.11,22.22,0,0,0,11.11,0,11.11,0,0,0,0,0,0,33.33,11.11,0,0,11.11,11.11,0
479,1,5,89.52,40.06,1,99,5,40,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80
480,1,34,1,1,99,95.42,34,5.88,100,79.41,67.65,17.65,14.71,14.71,0,0,0,0,2.94,0,0,5.88,17.65,26.47,5.88,14.71,2.94,35.29,2.94,0,2.94,0,2.94,0,29.41,0,29.41,2.94,2.94,8.82,8.82,0,11.76,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,0,2.94,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,8.82,11.76,0,5.88,8.82,0,0,0,5.88,0,11.76,8.82,0,0,0,0,0,11.76,0,2.94,0,0,2.94,5.88
481,1,21,18.12,99,1,88.66,7,14.29,71.43,52.38,42.86,14.29,14.29,0,4.76,4.76,4.76,0,0,9.52,4.76,0,4.76,4.76,4.76,14.29,0,9.52,4.76,0,9.52,9.52,0,0,9.52,0,9.52,0,0,4.76,4.76,0,4.76,0,4.76,4.76,0,4.76,4.76,0,0,0,0,0,28.57,4.76,0,0,0,0,0,23.81,4.76,0,4.76,9.52,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,4.76,0,0,4.76,0,0,4.76,0,0,0,0,0,0,52.38,0,0,9.52,0,0,42.86
482,1,5,89.52,40.06,1,99,2.5,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20,0,0,80
483,1,98,24.86,46.09,98.78,96.32,10.89,11.22,92.86,76.53,61.22,13.27,9.18,4.08,1.02,0,0,3.06,4.08,6.12,1.02,2.04,20.41,16.33,11.22,6.12,0,24.49,9.18,9.18,2.04,1.02,1.02,0,16.33,2.04,14.29,4.08,2.04,2.04,5.1,0,3.06,0,6.12,6.12,0,2.04,2.04,0,0,0,0,0,8.16,1.02,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,4.08,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0,0,0,0,0,1.02,15.31,13.27,1.02,2.04,11.22,0,0,0,8.16,1.02,6.12,5.1,0,0,0,0,0,20.41,7.14,0,2.04,0,6.12,5.1
484,1,14,2.35,79.51,72.58,20.23,14,0,100,92.86,64.29,21.43,7.14,0,7.14,0,0,0,14.29,14.29,0,0,7.14,7.14,14.29,7.14,0,21.43,21.43,14.29,7.14,7.14,0,0,28.57,0,28.57,7.14,7.14,0,14.29,0,7.14,0,28.57,14.29,14.29,14.29,14.29,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,21.43,0,7.14,0,0,0,14.29
485,1,14,99,9.23,72.58,20.23,14,14.29,85.71,64.29,57.14,7.14,7.14,7.14,0,0,0,0,0,28.57,21.43,0,21.43,7.14,0,0,0,14.29,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0
486,1,11,45.12,5.27,95.15,99,11,9.09,90.91,81.82,72.73,18.18,9.09,9.09,0,0,0,0,9.09,9.09,9.09,0,18.18,27.27,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,9.09,0,18.18,9.09,9.09,0,0,0,9.09,0,9.09,0,0,0,0
487,1,29,58.3,78.45,86.26,74.09,29,10.34,93.1,79.31,58.62,17.24,10.34,0,0,10.34,0,0,6.9,13.79,13.79,0,10.34,6.9,3.45,6.9,3.45,17.24,6.9,0,0,0,0,0,24.14,0,24.14,0,3.45,3.45,10.34,0,10.34,0,3.45,3.45,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,10.34,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,3.45,10.34,0,3.45,3.45,3.45,0,0,10.34,3.45,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0
488,1,5,39.7,1,99,20.23,5,60,100,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,20,0,20,0,40,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0
489,1,12,26.1,1,99,99,12,8.33,91.67,58.33,50,25,16.67,16.67,0,0,0,0,8.33,25,8.33,0,0,0,8.33,0,0,8.33,0,8.33,0,0,0,0,25,8.33,16.67,8.33,0,0,0,8.33,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,16.67,0,8.33,0,0,0,8.33
490,1,10,89.52,40.06,63.35,20.23,10,10,90,70,60,10,0,0,0,0,0,0,10,30,10,0,20,10,0,10,0,10,10,10,10,0,10,0,20,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,10,20,0,0,10,0,0,10,0,0,0,0,0,20,0,0,0,0,0,20
491,1,19,36.67,14.81,33.61,99,9.5,5.26,94.74,73.68,57.89,15.79,5.26,5.26,0,0,0,0,10.53,15.79,10.53,0,10.53,5.26,10.53,10.53,0,10.53,10.53,0,0,0,0,0,10.53,0,10.53,5.26,0,0,0,5.26,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,21.05,0,5.26,0,10.53,0,5.26,0,0,10.53,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0
492,1,20,15.41,1,28.56,90.5,20,20,90,80,60,15,10,10,0,0,0,0,5,5,5,0,10,15,5,5,5,30,5,0,0,0,0,0,20,5,15,5,0,5,0,0,5,0,10,5,0,10,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,25,0,5,0,0,0,20
493,1,4,89.52,40.06,1,99,2,25,100,75,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,75,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,50,50,0,25,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,25,0,50
494,1,24,1,18.97,89.39,20.23,24,29.17,100,79.17,66.67,25,12.5,4.17,0,8.33,0,0,12.5,12.5,0,0,8.33,16.67,4.17,12.5,4.17,20.83,4.17,8.33,12.5,8.33,4.17,0,37.5,4.17,29.17,4.17,0,4.17,8.33,0,12.5,0,8.33,4.17,4.17,4.17,0,4.17,4.17,0,0,0,12.5,4.17,0,4.17,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,8.33,0,4.17,0,0,0,4.17,4.17,0,16.67,0,4.17,0,4.17,0,0,8.33,0,4.17,0,4.17,0,0
495,1,46,41.01,76.75,1,53.96,15.33,8.7,97.83,86.96,67.39,21.74,10.87,4.35,4.35,2.17,0,0,10.87,13.04,6.52,0,19.57,13.04,6.52,2.17,2.17,23.91,4.35,6.52,8.7,6.52,2.17,0,13.04,2.17,10.87,0,0,8.7,2.17,0,0,0,6.52,4.35,2.17,4.35,4.35,0,0,0,0,0,10.87,4.35,0,0,0,2.17,0,6.52,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,8.7,15.22,2.17,4.35,4.35,6.52,0,0,0,0,6.52,0,2.17,2.17,0,0,0,13.04,0,2.17,2.17,2.17,4.35,2.17
496,1,4,1,40.06,1,99,4,0,75,75,50,25,0,0,0,0,0,0,25,0,0,0,0,25,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,75,0,0,0,50,25,0
497,1,13,14.06,1,98.89,99,13,23.08,84.62,76.92,53.85,7.69,0,0,0,0,0,0,7.69,15.38,0,0,15.38,7.69,15.38,15.38,0,23.08,15.38,7.69,0,0,0,0,23.08,0,23.08,0,0,0,0,0,15.38,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,7.69,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,30.77,0,0,0,0,0,30.77
498,1,7,56.86,40.06,24.32,20.23,7,14.29,100,100,71.43,28.57,28.57,14.29,0,0,0,14.29,0,14.29,14.29,0,14.29,0,14.29,0,0,0,14.29,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0
499,1,26,41.98,20.31,57.98,1,26,23.08,92.31,80.77,61.54,19.23,11.54,7.69,0,0,0,3.85,7.69,11.54,3.85,0,19.23,7.69,11.54,3.85,0,15.38,11.54,0,0,0,0,0,11.54,0,11.54,7.69,0,0,3.85,0,0,0,7.69,0,7.69,3.85,0,3.85,0,3.85,0,0,7.69,3.85,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,15.38,3.85,0,0,11.54,0,3.85,3.85,0,7.69,0,0,0,0,0,0,11.54,0,0,3.85,0,0,7.69
